MR_SUBMISSION_TEMPLATE_ID,TAX_RATE,CREATED_DATE
145666,,"2016-08-25 12:28:39"
145667,,"2016-08-25 12:28:40"
145668,,"2016-08-25 12:28:42"
145669,,"2016-08-25 12:28:44"
145670,,"2016-08-25 12:28:45"
145671,,"2016-08-25 12:28:47"
145672,,"2016-08-25 12:28:49"
145673,,"2016-08-25 12:28:51"
145674,,"2016-08-25 12:28:52"
145675,,"2016-08-25 12:28:54"
145676,,"2016-08-25 12:28:56"
145677,,"2016-08-25 12:28:59"
145678,,"2016-08-25 12:29:00"
145679,,"2016-08-25 12:29:02"
145680,,"2016-08-25 12:29:04"
145681,,"2016-08-25 12:29:06"
145682,,"2016-08-25 12:29:07"
145683,,"2016-08-25 12:29:09"
145687,,"2016-08-26 10:03:04"
145688,,"2016-08-26 10:03:06"
145689,,"2016-08-26 10:03:07"
145690,,"2016-08-26 12:34:03"
145691,,"2016-08-26 12:34:05"
145694,,"2016-08-26 12:51:05"
145695,,"2016-08-26 12:51:07"
145696,,"2016-08-26 12:53:10"
145697,,"2016-08-26 12:53:13"
145698,,"2016-08-26 13:08:04"
145699,,"2016-08-26 13:08:06"
145700,,"2016-08-30 18:33:07"
145701,,"2016-08-30 18:33:09"
145702,,"2016-08-31 09:53:23"
145703,,"2016-08-31 09:53:34"
145704,,"2016-08-31 17:53:09"
145705,,"2016-08-31 17:53:11"
145706,,"2016-08-31 17:53:13"
145709,,"2016-09-01 10:29:04"
145710,,"2016-09-01 10:29:06"
145711,,"2016-09-01 10:29:08"
145714,,"2016-09-01 13:12:04"
145715,,"2016-09-01 13:12:07"
145716,,"2016-09-01 13:12:09"
145785,,"2016-09-06 15:54:06"
145786,,"2016-09-06 15:54:08"
145787,,"2016-09-06 15:54:10"
145788,,"2016-09-06 15:54:12"
145789,,"2016-09-06 15:54:13"
145790,,"2016-09-06 15:54:15"
145791,,"2016-09-06 15:54:17"
145792,,"2016-09-06 15:54:19"
145793,,"2016-09-06 15:54:21"
145794,,"2016-09-06 15:54:22"
145795,,"2016-09-06 15:54:24"
145796,,"2016-09-06 15:54:26"
145797,,"2016-09-06 15:54:27"
145798,,"2016-09-06 15:54:29"
145799,,"2016-09-06 15:54:30"
145800,,"2016-09-06 15:54:32"
145801,,"2016-09-06 15:54:34"
145802,,"2016-09-06 15:54:35"
145803,,"2016-09-06 15:54:37"
145804,,"2016-09-06 15:54:40"
145805,,"2016-09-06 15:54:42"
145806,,"2016-09-06 15:54:45"
145807,,"2016-09-06 15:54:47"
145808,,"2016-09-06 15:54:49"
145809,,"2016-09-06 15:54:51"
145810,,"2016-09-06 15:54:53"
145811,,"2016-09-06 15:54:56"
145812,,"2016-09-06 15:54:59"
145813,,"2016-09-06 15:55:01"
145814,,"2016-09-06 15:55:03"
145815,,"2016-09-06 15:55:05"
145816,,"2016-09-06 15:55:07"
145817,,"2016-09-06 15:55:08"
145818,,"2016-09-06 15:55:10"
145819,,"2016-09-06 15:55:12"
145820,,"2016-09-06 15:55:14"
145821,,"2016-09-06 15:55:16"
145822,,"2016-09-06 15:55:19"
145823,,"2016-09-06 15:55:21"
145824,,"2016-09-06 15:55:22"
145825,,"2016-09-06 15:55:24"
145826,,"2016-09-06 15:55:26"
145827,,"2016-09-06 15:55:28"
145828,,"2016-09-06 15:55:30"
145829,,"2016-09-06 15:55:32"
145830,,"2016-09-06 15:55:34"
145831,,"2016-09-06 15:55:36"
145832,,"2016-09-06 15:55:39"
145833,,"2016-09-06 15:55:41"
145834,,"2016-09-06 15:55:43"
145835,,"2016-09-06 15:55:45"
145836,,"2016-09-06 15:56:57"
145837,,"2016-09-06 15:57:00"
145838,,"2016-09-06 15:57:02"
145839,,"2016-09-06 15:57:03"
145840,,"2016-09-06 15:57:05"
145841,,"2016-09-06 15:57:07"
145842,,"2016-09-06 15:57:09"
145843,,"2016-09-06 15:57:11"
145844,,"2016-09-06 15:57:13"
145845,,"2016-09-06 15:57:14"
145846,,"2016-09-06 15:57:16"
145847,,"2016-09-06 15:57:19"
145848,,"2016-09-06 15:57:21"
145849,,"2016-09-06 15:57:24"
145850,,"2016-09-06 15:57:26"
145851,,"2016-09-06 15:57:28"
145852,,"2016-09-06 15:57:29"
145855,,"2016-09-15 11:58:06"
145856,,"2016-09-15 11:58:08"
145863,,"2016-09-15 19:58:42"
145864,,"2016-09-15 19:58:49"
145865,,"2016-09-21 17:05:05"
145866,,"2016-09-21 17:05:07"
145880,,"2016-09-30 12:57:08"
145881,,"2016-09-30 12:57:11"
145884,,"2016-09-30 17:03:05"
145885,,"2016-09-30 17:03:07"
145886,0.017500000000000,"2016-10-03 17:27:07"
145887,0.017500000000000,"2016-10-03 17:27:09"
145888,,"2016-10-19 15:44:07"
145889,,"2016-10-19 15:44:10"
