MR_SUBMISSION_TEMPLATE_ID,DESC_LOCATE_PLCY_HLERS_SUB,DESC_DISB_PRI_REP_UNCLM_REB,CREATED_DATE
143273,"Amounts in Line 4.g represent the sum of unclaimed rebates for all prior reporting years. [CRLF][CRLF]In preparation for the 2014 MLR rebate mailing, Time Insurance Company (TIC) address files were compared with USPS information. Updates to our system were made as necessary. [CRLF][CRLF]TIC mailed the MLR rebate checks to the most current address as provided by our customers.  MLR checks for individual medical customers were mailed to their home addresses and checks for group medical customers were mailed to the employers’ addresses.  Checks for employers designated as Church Groups were mailed to the employees at their home addresses, if indicated on the attestation from the employer, or if no response to the attestation was received.[CRLF][CRLF]Following the rebate check mailing, the following steps were taken by TIC to locate policyholders/subscribers when rebate checks returned by the post office as “undeliverable”:[CRLF][CRLF]1. Verify the address listed in our system matches the returned mail label.[CRLF]2. Determine if the return mail label contains any new or additional address information. [CRLF]3. Verify whether there were any requested updates or changes to the address that had not been processed yet.[CRLF]4. Review other documents received from the applicable policyholder/subscriber, such as recent checks, applications, faxes or correspondence that may identify a new address.[CRLF]5. Review any claims received under the policy to determine if an updated address was provided on such claim information.[CRLF]6. Research using on-line “Smart Pages People Search” for name, telephone number and address[CRLF]7. Call the customer to verify address (for our individual medical customers only)[CRLF]8. Call the group administrator to verify address for the group (for our group customers only)[CRLF]9. Call the agent to verify the customer’s current address[CRLF]10. Email (if an email address was available) the customer or group administrator to verify the address[CRLF][CRLF]Pursuant to the process above, when updated address information became available, TIC updated its systems and either re-mailed (to the correct address) or re-issued (if a check was lost or not received within a reasonable time frame) the MLR rebates to customers.[CRLF][CRLF]Approximately 3 months after the initial rebate check mailings, TIC contacted via telephone those customers who appeared to have otherwise received their checks and requested that such customers cash the checks (or otherwise left voicemail requests to that effect).[CRLF][CRLF]Prior to making these telephone calls, we again reviews our records (as outlined with returned mail) to ensure there wasn’t any new information that would indicate we should simply re-mail the check to a corrected address. Therefore, the following process to place: [CRLF][CRLF]1. Automated calls were placed to individual medical customers to verify whether or not the rebate checks were received.[CRLF]2. Manual calls were placed and emails were sent (where email addresses existed) to group administrator to verify if rebate check were received.[CRLF]3. If customers (individual or group) confirmed receipt of their rebate checks, we advised them to cash it.[CRLF]4. If a customer indicated that an address correction was required and/or the check had not been received, placed a stop payment on the original uncashed check and re-issued a new check (to the corrected address, if applicable).[CRLF][CRLF]Following the foregoing attempts, if checks remain uncashed, they will ultimately be escheated in accordance with applicable state laws.  We will re-send or re-issue, as applicable, MLR rebate checks to the extent a request is made for such rebate amounts by the appropriate payee prior to the applicable escheatment timeframe.[CRLF][CRLF]For group medical customers whose health policies have terminated with TIC, on or after the rebates were distributed, we disbursed the unclaimed rebate amounts in equal shares to the individual subscribers/group members as described in our response to Line 4.h below.[CRLF][CRLF]Each of the steps described in this response to Line 4.h were documented in our systems.","As described above in response to Line 4.h, TIC took a number of steps to locate correct mailing addresses for its customers and to contact those customers who had not otherwise cashed their MLR rebate checks.  Prior to any MLR check mailing, TIC compared internal customer addresses with USPS information. Updated were made as necessary.[CRLF][CRLF]Approximately three (3) months after the rebate checks were mailed, TIC attempted to contact our customers who had not yet cashed their rebate checks (regardless of whether they were retuned as “undeliverable”).  For Individual Medical customers, an automated call program was used to contact these customers with an option to talk to a live customer service representative if desired.  For Group Medical customers, calls were manually placed to follow-up on these uncashed MLR rebate checks.[CRLF][CRLF]If any new address information was obtained as the result of these follow-up calls, TIC’s system was updated with the accurate information and they applicable rebate check was re-issued and sent to the correct address.[CRLF][CRLF]If no further information became available or the customer was unable to be reached, the MLR rebate checks will be re-issued upon request or such amounts will otherwise be escheated in accordance with applicable state laws.[CRLF][CRLF]In addition to the foregoing, TIC has also attempted to distribute the unclaimed rebates for group policyholders directly to the subscribers of group health plans that have been terminated.  Any such rebate was divided equally among all of the subscribers of the group health plan who were entitled to such rebate, and mailed to them at their home address with a letter that summarized the rebate and explained why it was being issued directly to them.[CRLF][CRLF]Unclaimed rebates will be re-issued upon request by the applicable policyholder/subscriber up until such amounts have been escheated to the applicable states in accordance with the applicable states’ laws.","2016-07-29 10:30:28"
143274,"Amounts in Line 4.g represent the sum of unclaimed rebates for all prior reporting years. [CRLF][CRLF]In preparation for the 2014 MLR rebate mailing, Time Insurance Company (TIC) address files were compared with USPS information. Updates to our system were made as necessary. [CRLF][CRLF]TIC mailed the MLR rebate checks to the most current address as provided by our customers.  MLR checks for individual medical customers were mailed to their home addresses and checks for group medical customers were mailed to the employers’ addresses.  Checks for employers designated as Church Groups were mailed to the employees at their home addresses, if indicated on the attestation from the employer, or if no response to the attestation was received.[CRLF][CRLF]Following the rebate check mailing, the following steps were taken by TIC to locate policyholders/subscribers when rebate checks returned by the post office as “undeliverable”:[CRLF][CRLF]1. Verify the address listed in our system matches the returned mail label.[CRLF]2. Determine if the return mail label contains any new or additional address information. [CRLF]3. Verify whether there were any requested updates or changes to the address that had not been processed yet.[CRLF]4. Review other documents received from the applicable policyholder/subscriber, such as recent checks, applications, faxes or correspondence that may identify a new address.[CRLF]5. Review any claims received under the policy to determine if an updated address was provided on such claim information.[CRLF]6. Research using on-line “Smart Pages People Search” for name, telephone number and address[CRLF]7. Call the customer to verify address (for our individual medical customers only)[CRLF]8. Call the group administrator to verify address for the group (for our group customers only)[CRLF]9. Call the agent to verify the customer’s current address[CRLF]10. Email (if an email address was available) the customer or group administrator to verify the address[CRLF][CRLF]Pursuant to the process above, when updated address information became available, TIC updated its systems and either re-mailed (to the correct address) or re-issued (if a check was lost or not received within a reasonable time frame) the MLR rebates to customers.[CRLF][CRLF]Approximately 3 months after the initial rebate check mailings, TIC contacted via telephone those customers who appeared to have otherwise received their checks and requested that such customers cash the checks (or otherwise left voicemail requests to that effect).[CRLF][CRLF]Prior to making these telephone calls, we again reviews our records (as outlined with returned mail) to ensure there wasn’t any new information that would indicate we should simply re-mail the check to a corrected address. Therefore, the following process to place: [CRLF][CRLF]1. Automated calls were placed to individual medical customers to verify whether or not the rebate checks were received.[CRLF]2. Manual calls were placed and emails were sent (where email addresses existed) to group administrator to verify if rebate check were received.[CRLF]3. If customers (individual or group) confirmed receipt of their rebate checks, we advised them to cash it.[CRLF]4. If a customer indicated that an address correction was required and/or the check had not been received, placed a stop payment on the original uncashed check and re-issued a new check (to the corrected address, if applicable).[CRLF][CRLF]Following the foregoing attempts, if checks remain uncashed, they will ultimately be escheated in accordance with applicable state laws.  We will re-send or re-issue, as applicable, MLR rebate checks to the extent a request is made for such rebate amounts by the appropriate payee prior to the applicable escheatment timeframe.[CRLF][CRLF]For group medical customers whose health policies have terminated with TIC, on or after the rebates were distributed, we disbursed the unclaimed rebate amounts in equal shares to the individual subscribers/group members as described in our response to Line 4.h below.[CRLF][CRLF]Each of the steps described in this response to Line 4.h were documented in our systems.","As described above in response to Line 4.h, TIC took a number of steps to locate correct mailing addresses for its customers and to contact those customers who had not otherwise cashed their MLR rebate checks.  Prior to any MLR check mailing, TIC compared internal customer addresses with USPS information. Updated were made as necessary.[CRLF][CRLF]Approximately three (3) months after the rebate checks were mailed, TIC attempted to contact our customers who had not yet cashed their rebate checks (regardless of whether they were retuned as “undeliverable”).  For Individual Medical customers, an automated call program was used to contact these customers with an option to talk to a live customer service representative if desired.  For Group Medical customers, calls were manually placed to follow-up on these uncashed MLR rebate checks.[CRLF][CRLF]If any new address information was obtained as the result of these follow-up calls, TIC’s system was updated with the accurate information and they applicable rebate check was re-issued and sent to the correct address.[CRLF][CRLF]If no further information became available or the customer was unable to be reached, the MLR rebate checks will be re-issued upon request or such amounts will otherwise be escheated in accordance with applicable state laws.[CRLF][CRLF]In addition to the foregoing, TIC has also attempted to distribute the unclaimed rebates for group policyholders directly to the subscribers of group health plans that have been terminated.  Any such rebate was divided equally among all of the subscribers of the group health plan who were entitled to such rebate, and mailed to them at their home address with a letter that summarized the rebate and explained why it was being issued directly to them.[CRLF][CRLF]Unclaimed rebates will be re-issued upon request by the applicable policyholder/subscriber up until such amounts have been escheated to the applicable states in accordance with the applicable states’ laws.","2016-07-29 10:30:31"
143275,"Amounts in Line 4.g represent the sum of unclaimed rebates for all prior reporting years. [CRLF][CRLF]In preparation for the 2014 MLR rebate mailing, Time Insurance Company (TIC) address files were compared with USPS information. Updates to our system were made as necessary. [CRLF][CRLF]TIC mailed the MLR rebate checks to the most current address as provided by our customers.  MLR checks for individual medical customers were mailed to their home addresses and checks for group medical customers were mailed to the employers’ addresses.  Checks for employers designated as Church Groups were mailed to the employees at their home addresses, if indicated on the attestation from the employer, or if no response to the attestation was received.[CRLF][CRLF]Following the rebate check mailing, the following steps were taken by TIC to locate policyholders/subscribers when rebate checks returned by the post office as “undeliverable”:[CRLF][CRLF]1. Verify the address listed in our system matches the returned mail label.[CRLF]2. Determine if the return mail label contains any new or additional address information. [CRLF]3. Verify whether there were any requested updates or changes to the address that had not been processed yet.[CRLF]4. Review other documents received from the applicable policyholder/subscriber, such as recent checks, applications, faxes or correspondence that may identify a new address.[CRLF]5. Review any claims received under the policy to determine if an updated address was provided on such claim information.[CRLF]6. Research using on-line “Smart Pages People Search” for name, telephone number and address[CRLF]7. Call the customer to verify address (for our individual medical customers only)[CRLF]8. Call the group administrator to verify address for the group (for our group customers only)[CRLF]9. Call the agent to verify the customer’s current address[CRLF]10. Email (if an email address was available) the customer or group administrator to verify the address[CRLF][CRLF]Pursuant to the process above, when updated address information became available, TIC updated its systems and either re-mailed (to the correct address) or re-issued (if a check was lost or not received within a reasonable time frame) the MLR rebates to customers.[CRLF][CRLF]Approximately 3 months after the initial rebate check mailings, TIC contacted via telephone those customers who appeared to have otherwise received their checks and requested that such customers cash the checks (or otherwise left voicemail requests to that effect).[CRLF][CRLF]Prior to making these telephone calls, we again reviews our records (as outlined with returned mail) to ensure there wasn’t any new information that would indicate we should simply re-mail the check to a corrected address. Therefore, the following process to place: [CRLF][CRLF]1. Automated calls were placed to individual medical customers to verify whether or not the rebate checks were received.[CRLF]2. Manual calls were placed and emails were sent (where email addresses existed) to group administrator to verify if rebate check were received.[CRLF]3. If customers (individual or group) confirmed receipt of their rebate checks, we advised them to cash it.[CRLF]4. If a customer indicated that an address correction was required and/or the check had not been received, placed a stop payment on the original uncashed check and re-issued a new check (to the corrected address, if applicable).[CRLF][CRLF]Following the foregoing attempts, if checks remain uncashed, they will ultimately be escheated in accordance with applicable state laws.  We will re-send or re-issue, as applicable, MLR rebate checks to the extent a request is made for such rebate amounts by the appropriate payee prior to the applicable escheatment timeframe.[CRLF][CRLF]For group medical customers whose health policies have terminated with TIC, on or after the rebates were distributed, we disbursed the unclaimed rebate amounts in equal shares to the individual subscribers/group members as described in our response to Line 4.h below.[CRLF][CRLF]Each of the steps described in this response to Line 4.h were documented in our systems.","As described above in response to Line 4.h, TIC took a number of steps to locate correct mailing addresses for its customers and to contact those customers who had not otherwise cashed their MLR rebate checks.  Prior to any MLR check mailing, TIC compared internal customer addresses with USPS information. Updated were made as necessary.[CRLF][CRLF]Approximately three (3) months after the rebate checks were mailed, TIC attempted to contact our customers who had not yet cashed their rebate checks (regardless of whether they were retuned as “undeliverable”).  For Individual Medical customers, an automated call program was used to contact these customers with an option to talk to a live customer service representative if desired.  For Group Medical customers, calls were manually placed to follow-up on these uncashed MLR rebate checks.[CRLF][CRLF]If any new address information was obtained as the result of these follow-up calls, TIC’s system was updated with the accurate information and they applicable rebate check was re-issued and sent to the correct address.[CRLF][CRLF]If no further information became available or the customer was unable to be reached, the MLR rebate checks will be re-issued upon request or such amounts will otherwise be escheated in accordance with applicable state laws.[CRLF][CRLF]In addition to the foregoing, TIC has also attempted to distribute the unclaimed rebates for group policyholders directly to the subscribers of group health plans that have been terminated.  Any such rebate was divided equally among all of the subscribers of the group health plan who were entitled to such rebate, and mailed to them at their home address with a letter that summarized the rebate and explained why it was being issued directly to them.[CRLF][CRLF]Unclaimed rebates will be re-issued upon request by the applicable policyholder/subscriber up until such amounts have been escheated to the applicable states in accordance with the applicable states’ laws.","2016-07-29 10:30:34"
143276,"There were no MLR Rebates payable for 2014 MLR Reporting Year for Time Insurance Company in this state.[CRLF]Amounts in Line 4.g represent the sum of unclaimed rebates for all prior reporting years.","There were no MLR Rebates payable for 2014 MLR Reporting Year for Time Insurance Company in this state.","2016-07-29 10:30:36"
143277,"There were no MLR Rebates payable for 2014 MLR Reporting Year for Time Insurance Company in this state.[CRLF]Amounts in Line 4.g represent the sum of unclaimed rebates for all prior reporting years.","There were no MLR Rebates payable for 2014 MLR Reporting Year for Time Insurance Company in this state.","2016-07-29 10:30:40"
143278,"Amounts in Line 4.g represent the sum of unclaimed rebates for all prior reporting years. [CRLF][CRLF]In preparation for the 2014 MLR rebate mailing, Time Insurance Company (TIC) address files were compared with USPS information. Updates to our system were made as necessary. [CRLF][CRLF]TIC mailed the MLR rebate checks to the most current address as provided by our customers.  MLR checks for individual medical customers were mailed to their home addresses and checks for group medical customers were mailed to the employers’ addresses.  Checks for employers designated as Church Groups were mailed to the employees at their home addresses, if indicated on the attestation from the employer, or if no response to the attestation was received.[CRLF][CRLF]Following the rebate check mailing, the following steps were taken by TIC to locate policyholders/subscribers when rebate checks returned by the post office as “undeliverable”:[CRLF][CRLF]1. Verify the address listed in our system matches the returned mail label.[CRLF]2. Determine if the return mail label contains any new or additional address information. [CRLF]3. Verify whether there were any requested updates or changes to the address that had not been processed yet.[CRLF]4. Review other documents received from the applicable policyholder/subscriber, such as recent checks, applications, faxes or correspondence that may identify a new address.[CRLF]5. Review any claims received under the policy to determine if an updated address was provided on such claim information.[CRLF]6. Research using on-line “Smart Pages People Search” for name, telephone number and address[CRLF]7. Call the customer to verify address (for our individual medical customers only)[CRLF]8. Call the group administrator to verify address for the group (for our group customers only)[CRLF]9. Call the agent to verify the customer’s current address[CRLF]10. Email (if an email address was available) the customer or group administrator to verify the address[CRLF][CRLF]Pursuant to the process above, when updated address information became available, TIC updated its systems and either re-mailed (to the correct address) or re-issued (if a check was lost or not received within a reasonable time frame) the MLR rebates to customers.[CRLF][CRLF]Approximately 3 months after the initial rebate check mailings, TIC contacted via telephone those customers who appeared to have otherwise received their checks and requested that such customers cash the checks (or otherwise left voicemail requests to that effect).[CRLF][CRLF]Prior to making these telephone calls, we again reviews our records (as outlined with returned mail) to ensure there wasn’t any new information that would indicate we should simply re-mail the check to a corrected address. Therefore, the following process to place: [CRLF][CRLF]1. Automated calls were placed to individual medical customers to verify whether or not the rebate checks were received.[CRLF]2. Manual calls were placed and emails were sent (where email addresses existed) to group administrator to verify if rebate check were received.[CRLF]3. If customers (individual or group) confirmed receipt of their rebate checks, we advised them to cash it.[CRLF]4. If a customer indicated that an address correction was required and/or the check had not been received, placed a stop payment on the original uncashed check and re-issued a new check (to the corrected address, if applicable).[CRLF][CRLF]Following the foregoing attempts, if checks remain uncashed, they will ultimately be escheated in accordance with applicable state laws.  We will re-send or re-issue, as applicable, MLR rebate checks to the extent a request is made for such rebate amounts by the appropriate payee prior to the applicable escheatment timeframe.[CRLF][CRLF]For group medical customers whose health policies have terminated with TIC, on or after the rebates were distributed, we disbursed the unclaimed rebate amounts in equal shares to the individual subscribers/group members as described in our response to Line 4.h below.[CRLF][CRLF]Each of the steps described in this response to Line 4.h were documented in our systems.","As described above in response to Line 4.h, TIC took a number of steps to locate correct mailing addresses for its customers and to contact those customers who had not otherwise cashed their MLR rebate checks.  Prior to any MLR check mailing, TIC compared internal customer addresses with USPS information. Updated were made as necessary.[CRLF][CRLF]Approximately three (3) months after the rebate checks were mailed, TIC attempted to contact our customers who had not yet cashed their rebate checks (regardless of whether they were retuned as “undeliverable”).  For Individual Medical customers, an automated call program was used to contact these customers with an option to talk to a live customer service representative if desired.  For Group Medical customers, calls were manually placed to follow-up on these uncashed MLR rebate checks.[CRLF][CRLF]If any new address information was obtained as the result of these follow-up calls, TIC’s system was updated with the accurate information and they applicable rebate check was re-issued and sent to the correct address.[CRLF][CRLF]If no further information became available or the customer was unable to be reached, the MLR rebate checks will be re-issued upon request or such amounts will otherwise be escheated in accordance with applicable state laws.[CRLF][CRLF]In addition to the foregoing, TIC has also attempted to distribute the unclaimed rebates for group policyholders directly to the subscribers of group health plans that have been terminated.  Any such rebate was divided equally among all of the subscribers of the group health plan who were entitled to such rebate, and mailed to them at their home address with a letter that summarized the rebate and explained why it was being issued directly to them.[CRLF][CRLF]Unclaimed rebates will be re-issued upon request by the applicable policyholder/subscriber up until such amounts have been escheated to the applicable states in accordance with the applicable states’ laws.","2016-07-29 10:30:43"
143279,"There were no MLR Rebates payable for 2014 MLR Reporting Year for Time Insurance Company in this state.[CRLF]Amounts in Line 4.g represent the sum of unclaimed rebates for all prior reporting years.","There were no MLR Rebates payable for 2014 MLR Reporting Year for Time Insurance Company in this state.","2016-07-29 10:30:46"
143280,"There were no MLR Rebates payable for 2014 MLR Reporting Year for Time Insurance Company in this state.[CRLF]Amounts in Line 4.g represent the sum of unclaimed rebates for all prior reporting years.","There were no MLR Rebates payable for 2014 MLR Reporting Year for Time Insurance Company in this state.","2016-07-29 10:30:49"
143281,"There were no MLR Rebates payable for 2014 MLR Reporting Year for Time Insurance Company in this state.[CRLF]Amounts in Line 4.g represent the sum of unclaimed rebates for all prior reporting years.","There were no MLR Rebates payable for 2014 MLR Reporting Year for Time Insurance Company in this state.","2016-07-29 10:30:51"
143282,"There were no MLR Rebates payable for 2014 MLR Reporting Year for Time Insurance Company in this state.[CRLF]Amounts in Line 4.g represent the sum of unclaimed rebates for all prior reporting years.","There were no MLR Rebates payable for 2014 MLR Reporting Year for Time Insurance Company in this state.","2016-07-29 10:30:54"
143283,"There were no MLR Rebates payable for 2014 MLR Reporting Year for Time Insurance Company in this state.[CRLF]Amounts in Line 4.g represent the sum of unclaimed rebates for all prior reporting years.","There were no MLR Rebates payable for 2014 MLR Reporting Year for Time Insurance Company in this state.","2016-07-29 10:30:56"
143284,"There were no MLR Rebates payable for 2014 MLR Reporting Year for Time Insurance Company in this state.[CRLF]Amounts in Line 4.g represent the sum of unclaimed rebates for all prior reporting years.","There were no MLR Rebates payable for 2014 MLR Reporting Year for Time Insurance Company in this state.","2016-07-29 10:30:58"
143285,"Amounts in Line 4.g represent the sum of unclaimed rebates for all prior reporting years. [CRLF][CRLF]In preparation for the 2014 MLR rebate mailing, Time Insurance Company (TIC) address files were compared with USPS information. Updates to our system were made as necessary. [CRLF][CRLF]TIC mailed the MLR rebate checks to the most current address as provided by our customers.  MLR checks for individual medical customers were mailed to their home addresses and checks for group medical customers were mailed to the employers’ addresses.  Checks for employers designated as Church Groups were mailed to the employees at their home addresses, if indicated on the attestation from the employer, or if no response to the attestation was received.[CRLF][CRLF]Following the rebate check mailing, the following steps were taken by TIC to locate policyholders/subscribers when rebate checks returned by the post office as “undeliverable”:[CRLF][CRLF]1. Verify the address listed in our system matches the returned mail label.[CRLF]2. Determine if the return mail label contains any new or additional address information. [CRLF]3. Verify whether there were any requested updates or changes to the address that had not been processed yet.[CRLF]4. Review other documents received from the applicable policyholder/subscriber, such as recent checks, applications, faxes or correspondence that may identify a new address.[CRLF]5. Review any claims received under the policy to determine if an updated address was provided on such claim information.[CRLF]6. Research using on-line “Smart Pages People Search” for name, telephone number and address[CRLF]7. Call the customer to verify address (for our individual medical customers only)[CRLF]8. Call the group administrator to verify address for the group (for our group customers only)[CRLF]9. Call the agent to verify the customer’s current address[CRLF]10. Email (if an email address was available) the customer or group administrator to verify the address[CRLF][CRLF]Pursuant to the process above, when updated address information became available, TIC updated its systems and either re-mailed (to the correct address) or re-issued (if a check was lost or not received within a reasonable time frame) the MLR rebates to customers.[CRLF][CRLF]Approximately 3 months after the initial rebate check mailings, TIC contacted via telephone those customers who appeared to have otherwise received their checks and requested that such customers cash the checks (or otherwise left voicemail requests to that effect).[CRLF][CRLF]Prior to making these telephone calls, we again reviews our records (as outlined with returned mail) to ensure there wasn’t any new information that would indicate we should simply re-mail the check to a corrected address. Therefore, the following process to place: [CRLF][CRLF]1. Automated calls were placed to individual medical customers to verify whether or not the rebate checks were received.[CRLF]2. Manual calls were placed and emails were sent (where email addresses existed) to group administrator to verify if rebate check were received.[CRLF]3. If customers (individual or group) confirmed receipt of their rebate checks, we advised them to cash it.[CRLF]4. If a customer indicated that an address correction was required and/or the check had not been received, placed a stop payment on the original uncashed check and re-issued a new check (to the corrected address, if applicable).[CRLF][CRLF]Following the foregoing attempts, if checks remain uncashed, they will ultimately be escheated in accordance with applicable state laws.  We will re-send or re-issue, as applicable, MLR rebate checks to the extent a request is made for such rebate amounts by the appropriate payee prior to the applicable escheatment timeframe.[CRLF][CRLF]For group medical customers whose health policies have terminated with TIC, on or after the rebates were distributed, we disbursed the unclaimed rebate amounts in equal shares to the individual subscribers/group members as described in our response to Line 4.h below.[CRLF][CRLF]Each of the steps described in this response to Line 4.h were documented in our systems.","As described above in response to Line 4.h, TIC took a number of steps to locate correct mailing addresses for its customers and to contact those customers who had not otherwise cashed their MLR rebate checks.  Prior to any MLR check mailing, TIC compared internal customer addresses with USPS information. Updated were made as necessary.[CRLF][CRLF]Approximately three (3) months after the rebate checks were mailed, TIC attempted to contact our customers who had not yet cashed their rebate checks (regardless of whether they were retuned as “undeliverable”).  For Individual Medical customers, an automated call program was used to contact these customers with an option to talk to a live customer service representative if desired.  For Group Medical customers, calls were manually placed to follow-up on these uncashed MLR rebate checks.[CRLF][CRLF]If any new address information was obtained as the result of these follow-up calls, TIC’s system was updated with the accurate information and they applicable rebate check was re-issued and sent to the correct address.[CRLF][CRLF]If no further information became available or the customer was unable to be reached, the MLR rebate checks will be re-issued upon request or such amounts will otherwise be escheated in accordance with applicable state laws.[CRLF][CRLF]In addition to the foregoing, TIC has also attempted to distribute the unclaimed rebates for group policyholders directly to the subscribers of group health plans that have been terminated.  Any such rebate was divided equally among all of the subscribers of the group health plan who were entitled to such rebate, and mailed to them at their home address with a letter that summarized the rebate and explained why it was being issued directly to them.[CRLF][CRLF]Unclaimed rebates will be re-issued upon request by the applicable policyholder/subscriber up until such amounts have been escheated to the applicable states in accordance with the applicable states’ laws.","2016-07-29 10:31:01"
143286,"There were no MLR Rebates payable for 2014 MLR Reporting Year for Time Insurance Company in this state.[CRLF]Amounts in Line 4.g represent the sum of unclaimed rebates for all prior reporting years.","There were no MLR Rebates payable for 2014 MLR Reporting Year for Time Insurance Company in this state.","2016-07-29 10:31:03"
143287,"Amounts in Line 4.g represent the sum of unclaimed rebates for all prior reporting years. [CRLF][CRLF]In preparation for the 2014 MLR rebate mailing, Time Insurance Company (TIC) address files were compared with USPS information. Updates to our system were made as necessary. [CRLF][CRLF]TIC mailed the MLR rebate checks to the most current address as provided by our customers.  MLR checks for individual medical customers were mailed to their home addresses and checks for group medical customers were mailed to the employers’ addresses.  Checks for employers designated as Church Groups were mailed to the employees at their home addresses, if indicated on the attestation from the employer, or if no response to the attestation was received.[CRLF][CRLF]Following the rebate check mailing, the following steps were taken by TIC to locate policyholders/subscribers when rebate checks returned by the post office as “undeliverable”:[CRLF][CRLF]1. Verify the address listed in our system matches the returned mail label.[CRLF]2. Determine if the return mail label contains any new or additional address information. [CRLF]3. Verify whether there were any requested updates or changes to the address that had not been processed yet.[CRLF]4. Review other documents received from the applicable policyholder/subscriber, such as recent checks, applications, faxes or correspondence that may identify a new address.[CRLF]5. Review any claims received under the policy to determine if an updated address was provided on such claim information.[CRLF]6. Research using on-line “Smart Pages People Search” for name, telephone number and address[CRLF]7. Call the customer to verify address (for our individual medical customers only)[CRLF]8. Call the group administrator to verify address for the group (for our group customers only)[CRLF]9. Call the agent to verify the customer’s current address[CRLF]10. Email (if an email address was available) the customer or group administrator to verify the address[CRLF][CRLF]Pursuant to the process above, when updated address information became available, TIC updated its systems and either re-mailed (to the correct address) or re-issued (if a check was lost or not received within a reasonable time frame) the MLR rebates to customers.[CRLF][CRLF]Approximately 3 months after the initial rebate check mailings, TIC contacted via telephone those customers who appeared to have otherwise received their checks and requested that such customers cash the checks (or otherwise left voicemail requests to that effect).[CRLF][CRLF]Prior to making these telephone calls, we again reviews our records (as outlined with returned mail) to ensure there wasn’t any new information that would indicate we should simply re-mail the check to a corrected address. Therefore, the following process to place: [CRLF][CRLF]1. Automated calls were placed to individual medical customers to verify whether or not the rebate checks were received.[CRLF]2. Manual calls were placed and emails were sent (where email addresses existed) to group administrator to verify if rebate check were received.[CRLF]3. If customers (individual or group) confirmed receipt of their rebate checks, we advised them to cash it.[CRLF]4. If a customer indicated that an address correction was required and/or the check had not been received, placed a stop payment on the original uncashed check and re-issued a new check (to the corrected address, if applicable).[CRLF][CRLF]Following the foregoing attempts, if checks remain uncashed, they will ultimately be escheated in accordance with applicable state laws.  We will re-send or re-issue, as applicable, MLR rebate checks to the extent a request is made for such rebate amounts by the appropriate payee prior to the applicable escheatment timeframe.[CRLF][CRLF]For group medical customers whose health policies have terminated with TIC, on or after the rebates were distributed, we disbursed the unclaimed rebate amounts in equal shares to the individual subscribers/group members as described in our response to Line 4.h below.[CRLF][CRLF]Each of the steps described in this response to Line 4.h were documented in our systems.","As described above in response to Line 4.h, TIC took a number of steps to locate correct mailing addresses for its customers and to contact those customers who had not otherwise cashed their MLR rebate checks.  Prior to any MLR check mailing, TIC compared internal customer addresses with USPS information. Updated were made as necessary.[CRLF][CRLF]Approximately three (3) months after the rebate checks were mailed, TIC attempted to contact our customers who had not yet cashed their rebate checks (regardless of whether they were retuned as “undeliverable”).  For Individual Medical customers, an automated call program was used to contact these customers with an option to talk to a live customer service representative if desired.  For Group Medical customers, calls were manually placed to follow-up on these uncashed MLR rebate checks.[CRLF][CRLF]If any new address information was obtained as the result of these follow-up calls, TIC’s system was updated with the accurate information and they applicable rebate check was re-issued and sent to the correct address.[CRLF][CRLF]If no further information became available or the customer was unable to be reached, the MLR rebate checks will be re-issued upon request or such amounts will otherwise be escheated in accordance with applicable state laws.[CRLF][CRLF]In addition to the foregoing, TIC has also attempted to distribute the unclaimed rebates for group policyholders directly to the subscribers of group health plans that have been terminated.  Any such rebate was divided equally among all of the subscribers of the group health plan who were entitled to such rebate, and mailed to them at their home address with a letter that summarized the rebate and explained why it was being issued directly to them.[CRLF][CRLF]Unclaimed rebates will be re-issued upon request by the applicable policyholder/subscriber up until such amounts have been escheated to the applicable states in accordance with the applicable states’ laws.","2016-07-29 10:31:05"
143288,"There were no MLR Rebates payable for 2014 MLR Reporting Year for Time Insurance Company in this state.[CRLF]Amounts in Line 4.g represent the sum of unclaimed rebates for all prior reporting years.","There were no MLR Rebates payable for 2014 MLR Reporting Year for Time Insurance Company in this state.","2016-07-29 10:31:07"
