Name,State,HIOS,MMI,ERAI,ARAI,Premium,Loss1,Loss2,Loss3,Loss4,ERAIPMM,ARAIPMM,Diff,TotalLoss
"Health Alliance Midwest, Inc.",Illinois,80978,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Celtic Insurance Company,South Dakota,81156,0,0,,-188.66,0,-0.2384504,-1.389274455,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Illinois Mutual Life Insurance Company,Indiana,81373,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Reserve National Insurance Company,Texas,81390,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Reserve National Insurance Company,Mississippi,81533,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Family Mutual Insurance Company,Washington,81544,0,,,0,0,0,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Liberty National Life Insurance Co,Wyoming,81565,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Cigna Health and Life Insurance Company,American Samoa,81649,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
New Era Life Insurance Company,Indiana,81656,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Thrivent Financial for Lutherans,Nebraska,81755,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
USAble Mutual Insurance Company,Texas,81795,,,$-,0,0,,,,#DIV/0!,#VALUE!,#VALUE!,#DIV/0!
American Heritage Life Insurance Company,Louisiana,81874,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Union Security Insurance Company,Tennessee,81875,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Medical Mutual of Ohio,Michigan,81907,0,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Union Fidelity Life Insurance Company,Massachusetts,81915,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Central United Life Insurance Company,North Carolina,81935,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Humana Insurance Company,Nebraska,81966,,,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Trustmark Insurance Company,Missouri,81997,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"Cox Health Systems, HMO, Inc.",Missouri,82047,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Union Labor Life Insurance Company,Pennsylvania,82124,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Connecticut General Life Insurance Company,American Samoa,82125,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Central United Life Insurance Company,Washington,82148,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
New York Life Insurance Company,Oklahoma,82157,0,0,,0,-42961,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Globe Life and Accident Insurance Co,Louisiana,82236,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Kaiser Permanente Insurance Company,Georgia,82302,,,$-,,,,,,#DIV/0!,#VALUE!,#VALUE!,#DIV/0!
United American Insurance Co,Pennsylvania,82415,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Republic Insurance Company,Minnesota,82443,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"Madison National Life Insurance Company, Inc.",Texas,82595,,,,0,0,0,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Federated Mutual Insurance Company,Michigan,82649,0,0,$-,0,0,0,0,0,#DIV/0!,#VALUE!,#VALUE!,#DIV/0!
Philadelphia American Life Insurance Company,Iowa,82747,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
AMERICAN FIDELITY ASSURANCE COMPANY,Nevada,82748,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Capital Advantage Insurance Company,Pennsylvania,82795,0,0,$-,-6016,0,0,0,,#DIV/0!,#VALUE!,#VALUE!,#DIV/0!
Reliance Standard Life Insurance Company,Nevada,82827,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
AMERICAN FIDELITY ASSURANCE COMPANY,West Virginia,82867,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"Athens Area Health Plan Select, Inc.",Georgia,82894,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Thrivent Financial for Lutherans,Nevada,82949,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Liberty National Life Insurance Co,Idaho,82982,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
AMERICAN FIDELITY ASSURANCE COMPANY,Iowa,83070,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Central United Life Insurance Company,South Dakota,83075,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
First Allmerica Financial Life Ins. Co,Georgia,83217,0,,,,9359,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
TransAmerica Premier Life Insurance,California,83237,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"Madison National Life Insurance Company, Inc.",Florida,83238,,,,0,0,0,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
United American Insurance Co,Tennessee,83315,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Thrivent Financial for Lutherans,District of Columbia,83349,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
United American Insurance Co,South Carolina,83363,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Federated Mutual Insurance Company,Tennessee,83463,0,0,$-,0,0,0,0,0,#DIV/0!,#VALUE!,#VALUE!,#DIV/0!
Reserve National Insurance Company,Michigan,83509,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Humana Insurance Company,Connecticut,83581,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Union Fidelity Life Insurance Company,Utah,83664,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
The Prudential Insurance Company of America,North Dakota,83697,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
First Priority Health,Pennsylvania,83731,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Celtic Insurance Company,Colorado,83737,0,0,,-5909.97,0,-7.469705867,-43.52046195,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"Healthfirst Health Plan, Inc.",New York,83744,,,$-,0,0,,,,#DIV/0!,#VALUE!,#VALUE!,#DIV/0!
TransAmerica Premier Life Insurance,Alaska,83901,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American General Life Insurance Company,California,83977,0,,,1136,1619,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Triple-S Salud Inc.,United States Virgin Islands,83991,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
United Teachers Associates,Oregon,83997,0,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Humana Insurance Company,Maine,84041,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Connecticut General Life Insurance Company,Oregon,84139,0,0,,0,-896,0,-28,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Reliance Standard Life Insurance Company,Florida,84141,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Asuris Northwest Health,Oregon,84333,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
The Prudential Insurance Company of America,Louisiana,84391,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American General Life Insurance Company,Michigan,84398,0,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
MONY Life Insurance Company,New York,84424,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Heritage Life Insurance Company,Minnesota,84439,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Central United Life Insurance Company,Georgia,84467,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Heritage Life Insurance Company,Alabama,84480,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Liberty National Life Insurance Co,Nevada,84539,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
United States Branch of the Sun Life Assurance Company of Canada,Louisiana,84552,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Mutual of Omaha Insurance Company,Ohio,84752,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
John Alden Life Insurance Company,Hawaii,84813,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Trustmark Life Insurance Company,Nebraska,84908,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Celtic Insurance Company,Alaska,84982,0,0,,523.15,0,0.661217675,3.852427283,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Philadelphia American Life Insurance Company,District of Columbia,85128,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American National Insurance Company,Oregon,85139,0,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Transamerica Life Insurance Company,Minnesota,85192,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Income Life Insurance Co,Utah,85250,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Income Life Insurance Co,Washington,85355,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Mutual of Omaha Insurance Company,Alabama,85425,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
TransAmerica Premier Life Insurance,Wyoming,85445,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
AMERICAN FIDELITY ASSURANCE COMPANY,Michigan,85500,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Globe Life and Accident Insurance Co,South Dakota,85548,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Liberty Mutual Insurance Company,Connecticut,85624,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Connecticut General Life Insurance Company,Wyoming,85708,0,0,,0,-2,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
AMERICAN FIDELITY ASSURANCE COMPANY,California,85744,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Trustmark Insurance Company,South Dakota,85785,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Sanford Health Plan,Iowa,85930,,,$-,0,0,,,,#DIV/0!,#VALUE!,#VALUE!,#DIV/0!
John Alden Life Insurance Company,New Jersey,85989,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Unified Life Insurance Company,Oklahoma,85990,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Connecticut General Life Insurance Company,Northern Mariana Islands,85994,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
The Prudential Insurance Company of America,Nebraska,86104,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Heritage Life Insurance Company,United States Virgin Islands,86124,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Union Fidelity Life Insurance Company,Arizona,86228,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
The Prudential Insurance Company of America,Puerto Rico,86258,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Celtic Insurance Company,Maine,86305,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Liberty National Life Insurance Co,California,86321,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
United Teachers Associates,North Carolina,86385,0,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
TransAmerica Premier Life Insurance,Kansas,86427,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Aetna Life Insurance Company,Vermont,86487,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Reliance Standard Life Insurance Company,Wisconsin,86572,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Connecticut General Life Insurance Company,Delaware,86622,0,0,,0,-1,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Union Security Insurance Company,North Dakota,86699,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Humana Insurance Company,Maryland,86746,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"Madison National Life Insurance Company, Inc.",Wyoming,86866,,,,0,0,0,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Illinois Mutual Life Insurance Company,Wisconsin,86892,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
United American Insurance Co,Michigan,86913,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Celtic Insurance Company,Iowa,87194,0,0,,-1222.36,0,-1.544960408,-9.001343809,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Income Life Insurance Co,Missouri,87213,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Globe Life and Accident Insurance Co,Ohio,87246,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Hartford Life and Annuity Insurance Company,North Carolina,87267,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
AMERICAN FIDELITY ASSURANCE COMPANY,District of Columbia,87346,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
United American Insurance Co,Wyoming,87430,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Celtic Insurance Company,Rhode Island,87494,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Republic Insurance Company,Florida,87527,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"Madison National Life Insurance Company, Inc.",Alabama,87535,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Income Life Insurance Co,Montana,87561,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Globe Life and Accident Insurance Co,California,87645,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"Humana Benefit Plan of Illinois, Inc.",Illinois,87715,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Liberty Mutual Insurance Company,Maine,87736,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
The Prudential Insurance Company of America,Delaware,87739,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Thrivent Financial for Lutherans,South Dakota,87743,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Liberty National Life Insurance Co,New Mexico,87809,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Celtic Insurance Company,District of Columbia,87881,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Southwest Life & Health Insurance Co.,New Mexico,87915,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
AMERICAN FIDELITY ASSURANCE COMPANY,Idaho,87941,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Liberty Mutual Insurance Company,Tennessee,87951,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Reserve National Insurance Company,Arizona,87968,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Aetna Life Insurance Company,North Dakota,87988,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Thrivent Financial for Lutherans,North Carolina,88036,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
United Teachers Associates,Montana,88054,0,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Illinois Mutual Life Insurance Company,Florida,88141,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Trustmark Insurance Company,Utah,88223,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Income Life Insurance Co,Kansas,88233,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Standard Security Life Insurance Company of New York,Wyoming,88269,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
United American Insurance Co,Massachusetts,88299,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Republic Insurance Company,New Jersey,88372,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Standard Security Life Insurance Company of New York,Georgia,88383,,,,0,0,0,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Humana Insurance Company,Delaware,88426,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
First United American Life Insurance Company,New York,88448,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Liberty National Life Insurance Co,Nebraska,88517,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Income Life Insurance Co,Puerto Rico,88635,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Nippon Life Insurance Company of America,New York,88713,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
National Guardian Life Insurance Company,Wisconsin,88715,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Liberty National Life Insurance Co,Massachusetts,88726,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
United Teachers Associates,Wyoming,88811,0,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Globe Life and Accident Insurance Co,Tennessee,88889,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
ConnectiCare of Massachusetts,Massachusetts,88950,,,N/A_MA_Issuer,0,0,,,,#DIV/0!,#VALUE!,#VALUE!,#DIV/0!
Transamerica Life Insurance Company,Oregon,88985,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Transamerica Life Insurance Company,Nevada,89022,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
TransAmerica Premier Life Insurance,Utah,89051,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Liberty National Life Insurance Co,Oklahoma,89077,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"HPHC Insurance Company, Inc.",Connecticut,89130,,,$-,0,0,,,,#DIV/0!,#VALUE!,#VALUE!,#DIV/0!
AMERICAN FIDELITY ASSURANCE COMPANY,New Jersey,89142,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Standard Security Life Insurance Company of New York,Nebraska,89156,,,$-,0,0,,,,#DIV/0!,#VALUE!,#VALUE!,#DIV/0!
Optima Health Insurance Company,Virginia,89242,0,-4260.56,"($4,260.56)",270678.44,113657.9426,150.79,47509,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
TransAmerica Premier Life Insurance,Hawaii,89292,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
TransAmerica Premier Life Insurance,Vermont,89340,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Federated Mutual Insurance Company,Arkansas,89365,0,0,$-,0,0,0,0,0,#DIV/0!,#VALUE!,#VALUE!,#DIV/0!
Liberty National Life Insurance Co,Missouri,89467,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
New York Life Insurance Company,Guam,89479,0,0,,0,-1019,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"UnitedHealthcare Plan of the River Valley, Inc.",Virginia,89498,0,0,$-,0,0,0,0,0,#DIV/0!,#VALUE!,#VALUE!,#DIV/0!
"Community Care Health Plan, Inc.",California,89506,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Thrivent Financial for Lutherans,Illinois,89622,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Liberty National Life Insurance Co,Connecticut,89636,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Protective Life Insurance Company,Florida,89745,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
The Prudential Insurance Company of America,Oklahoma,89767,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
MVP Health Services Corp.,New York,89846,,,$-,0,0,,,,#DIV/0!,#VALUE!,#VALUE!,#DIV/0!
"Humana Health Plan, Inc.",Nebraska,89951,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Union Fidelity Life Insurance Company,New Jersey,90000,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"Tufts Associated Health Maintenance Organization, Inc.",Rhode Island,90010,0,0,$-,0,0,0,0,0,#DIV/0!,#VALUE!,#VALUE!,#DIV/0!
New York Life Insurance Company,Hawaii,90017,0,0,,0,-94045,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Cigna Health and Life Insurance Company,Oregon,90025,0,0,,0,-51,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American States Insurance Company,New York,90222,,,,,5762.36,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Heritage Life Insurance Company,New Mexico,90240,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Union Security Insurance Company,Illinois,90335,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Liberty National Life Insurance Co,Washington,90350,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Investors Life Insurance Company of North America,Rhode Island,90425,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
First Allmerica Financial Life Ins. Co,Wisconsin,90500,0,,,2195,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
AMERICAN FIDELITY ASSURANCE COMPANY,Pennsylvania,90518,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
National Health Insurance Company,Michigan,90602,,,$-,,,,,,#DIV/0!,#VALUE!,#VALUE!,#DIV/0!
Reliance Standard Life Insurance Company,Indiana,90613,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Humana Insurance Company,New Hampshire,90624,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
The Prudential Insurance Company of America,Maine,90644,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Trustmark Insurance Company,North Dakota,90678,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Philadelphia American Life Insurance Company,United States Virgin Islands,90711,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
New Era Life Insurance Company,Maryland,90729,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Cigna Health and Life Insurance Company,Rhode Island,90874,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"ValueOptions of California, Inc.",California,90933,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Income Life Insurance Co,Wyoming,90934,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
TransAmerica Premier Life Insurance,Idaho,90945,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Unified Life Insurance Company,Washington,90946,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
TransAmerica Premier Life Insurance,Kentucky,90978,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Liberty Mutual Insurance Company,West Virginia,91063,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Reserve National Insurance Company,North Carolina,91130,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Transamerica Life Insurance Company,Ohio,91165,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
New York Life Insurance Company,Rhode Island,91174,0,0,,0,-7627,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Cigna Health and Life Insurance Company,Ohio,91365,0,0,,0,-54,0,2,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
United Teachers Associates,Alaska,91403,0,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Thrivent Financial for Lutherans,Wisconsin,91497,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Trustmark Insurance Company,District of Columbia,91517,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
TransAmerica Premier Life Insurance,Minnesota,91530,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Central United Life Insurance Company,West Virginia,91622,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"Madison National Life Insurance Company, Inc.",Nebraska,91646,,,,0,0,0,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
New York Life Insurance Company,Arkansas,91729,0,0,,0,-24316,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
TransAmerica Premier Life Insurance,New York,91777,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Liberty National Life Insurance Co,Kentucky,91813,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
TransAmerica Premier Life Insurance,North Dakota,91833,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Globe Life and Accident Insurance Co,Nebraska,91855,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Cigna Health and Life Insurance Company,Louisiana,92076,0,0,,0,-448,0,1,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Health Net Life Insurance Company,Florida,92110,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
United American Insurance Co,West Virginia,92122,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Celtic Insurance Company,Kentucky,92164,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
