Name,State,HIOS,MMI,ERAI,ARAI,Premium,Loss1,Loss2,Loss3,Loss4,ERAIPMM,ARAIPMM,Diff,TotalLoss
American Income Life Insurance Co,New Mexico,79826,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"HealthAmerica Pennsylvania, Inc.",Ohio,79953,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
WMI Mutual Insurance Company,Utah,80043,,,$-,,,,,,#DIV/0!,#VALUE!,#VALUE!,#DIV/0!
Illinois Mutual Life Insurance Company,Arizona,80188,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Rocky Mountain HealthCare Options Inc.,Colorado,80208,,,$-,0.00,0.00,,,,#DIV/0!,#VALUE!,#VALUE!,#DIV/0!
Philadelphia American Life Insurance Company,Nebraska,80227,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Transamerica Life Insurance Company,Arizona,80255,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Globe Life and Accident Insurance Co,Kansas,80265,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Central United Life Insurance Company,Ohio,80330,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Trustmark Insurance Company,Nebraska,80392,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Kaiser Permanente Insurance Company,District of Columbia,80402,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
TransAmerica Premier Life Insurance,South Dakota,80455,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Transamerica Life Insurance Company,Missouri,80531,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Connecticut General Life Insurance Company,Mississippi,80564,0.00,0.00,,0.00,-1.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Income Life Insurance Co,California,80626,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Union Security Insurance Company,Michigan,80639,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Heritage Life Insurance Company,Guam,80656,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Cigna Health and Life Insurance Company,Nebraska,80815,0.00,0.00,,0.00,17.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"Baptist Health Plan, Inc.",Indiana,80879,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"Humana Benefit Plan of Illinois, Inc.",Pennsylvania,80957,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
New York Life Insurance Company,Iowa,80969,0.00,0.00,,0.00,-9825.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Thrivent Financial for Lutherans,Florida,80977,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"Health Alliance Midwest, Inc.",Illinois,80978,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Celtic Insurance Company,South Dakota,81156,0.00,0.00,,-188.66,0.00,-0.24,-1.39,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Illinois Mutual Life Insurance Company,Indiana,81373,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Reserve National Insurance Company,Texas,81390,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Reserve National Insurance Company,Mississippi,81533,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Family Mutual Insurance Company,Washington,81544,0.00,,,0.00,0.00,0.00,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Liberty National Life Insurance Co,Wyoming,81565,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Cigna Health and Life Insurance Company,American Samoa,81649,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
New Era Life Insurance Company,Indiana,81656,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Thrivent Financial for Lutherans,Nebraska,81755,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
USAble Mutual Insurance Company,Texas,81795,,,$-,0.00,0.00,,,,#DIV/0!,#VALUE!,#VALUE!,#DIV/0!
American Heritage Life Insurance Company,Louisiana,81874,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Union Security Insurance Company,Tennessee,81875,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Medical Mutual of Ohio,Michigan,81907,0.00,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Union Fidelity Life Insurance Company,Massachusetts,81915,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Central United Life Insurance Company,North Carolina,81935,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Humana Insurance Company,Nebraska,81966,,,,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Trustmark Insurance Company,Missouri,81997,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"Cox Health Systems, HMO, Inc.",Missouri,82047,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Union Labor Life Insurance Company,Pennsylvania,82124,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Connecticut General Life Insurance Company,American Samoa,82125,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Central United Life Insurance Company,Washington,82148,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
New York Life Insurance Company,Oklahoma,82157,0.00,0.00,,0.00,-42961.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Globe Life and Accident Insurance Co,Louisiana,82236,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Kaiser Permanente Insurance Company,Georgia,82302,,,$-,,,,,,#DIV/0!,#VALUE!,#VALUE!,#DIV/0!
United American Insurance Co,Pennsylvania,82415,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Republic Insurance Company,Minnesota,82443,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"Madison National Life Insurance Company, Inc.",Texas,82595,,,,0.00,0.00,0.00,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Federated Mutual Insurance Company,Michigan,82649,0.00,0.00,$-,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#VALUE!,#VALUE!,#DIV/0!
Philadelphia American Life Insurance Company,Iowa,82747,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
AMERICAN FIDELITY ASSURANCE COMPANY,Nevada,82748,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Capital Advantage Insurance Company,Pennsylvania,82795,0.00,0.00,$-,-6016.00,0.00,0.00,0.00,,#DIV/0!,#VALUE!,#VALUE!,#DIV/0!
Reliance Standard Life Insurance Company,Nevada,82827,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
AMERICAN FIDELITY ASSURANCE COMPANY,West Virginia,82867,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"Athens Area Health Plan Select, Inc.",Georgia,82894,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Thrivent Financial for Lutherans,Nevada,82949,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Liberty National Life Insurance Co,Idaho,82982,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
AMERICAN FIDELITY ASSURANCE COMPANY,Iowa,83070,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Central United Life Insurance Company,South Dakota,83075,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
First Allmerica Financial Life Ins. Co,Georgia,83217,0.00,,,,9359.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
TransAmerica Premier Life Insurance,California,83237,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"Madison National Life Insurance Company, Inc.",Florida,83238,,,,0.00,0.00,0.00,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
United American Insurance Co,Tennessee,83315,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Thrivent Financial for Lutherans,District of Columbia,83349,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
United American Insurance Co,South Carolina,83363,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Federated Mutual Insurance Company,Tennessee,83463,0.00,0.00,$-,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#VALUE!,#VALUE!,#DIV/0!
Reserve National Insurance Company,Michigan,83509,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Humana Insurance Company,Connecticut,83581,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Union Fidelity Life Insurance Company,Utah,83664,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
The Prudential Insurance Company of America,North Dakota,83697,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
First Priority Health,Pennsylvania,83731,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Celtic Insurance Company,Colorado,83737,0.00,0.00,,-5909.97,0.00,-7.47,-43.52,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"Healthfirst Health Plan, Inc.",New York,83744,,,$-,0.00,0.00,,,,#DIV/0!,#VALUE!,#VALUE!,#DIV/0!
TransAmerica Premier Life Insurance,Alaska,83901,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American General Life Insurance Company,California,83977,0.00,,,1136.00,1619.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Triple-S Salud Inc.,United States Virgin Islands,83991,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
United Teachers Associates,Oregon,83997,0.00,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Humana Insurance Company,Maine,84041,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Connecticut General Life Insurance Company,Oregon,84139,0.00,0.00,,0.00,-896.00,0.00,-28.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Reliance Standard Life Insurance Company,Florida,84141,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Asuris Northwest Health,Oregon,84333,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
The Prudential Insurance Company of America,Louisiana,84391,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American General Life Insurance Company,Michigan,84398,0.00,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
MONY Life Insurance Company,New York,84424,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Heritage Life Insurance Company,Minnesota,84439,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Central United Life Insurance Company,Georgia,84467,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Heritage Life Insurance Company,Alabama,84480,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Liberty National Life Insurance Co,Nevada,84539,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
United States Branch of the Sun Life Assurance Company of Canada,Louisiana,84552,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Mutual of Omaha Insurance Company,Ohio,84752,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
John Alden Life Insurance Company,Hawaii,84813,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Trustmark Life Insurance Company,Nebraska,84908,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Celtic Insurance Company,Alaska,84982,0.00,0.00,,523.15,0.00,0.66,3.85,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Philadelphia American Life Insurance Company,District of Columbia,85128,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American National Insurance Company,Oregon,85139,0.00,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Transamerica Life Insurance Company,Minnesota,85192,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Income Life Insurance Co,Utah,85250,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Income Life Insurance Co,Washington,85355,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Mutual of Omaha Insurance Company,Alabama,85425,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
TransAmerica Premier Life Insurance,Wyoming,85445,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
AMERICAN FIDELITY ASSURANCE COMPANY,Michigan,85500,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Globe Life and Accident Insurance Co,South Dakota,85548,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Liberty Mutual Insurance Company,Connecticut,85624,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Connecticut General Life Insurance Company,Wyoming,85708,0.00,0.00,,0.00,-2.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
AMERICAN FIDELITY ASSURANCE COMPANY,California,85744,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Trustmark Insurance Company,South Dakota,85785,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Sanford Health Plan,Iowa,85930,,,$-,0.00,0.00,,,,#DIV/0!,#VALUE!,#VALUE!,#DIV/0!
John Alden Life Insurance Company,New Jersey,85989,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Unified Life Insurance Company,Oklahoma,85990,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Connecticut General Life Insurance Company,Northern Mariana Islands,85994,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
The Prudential Insurance Company of America,Nebraska,86104,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Heritage Life Insurance Company,United States Virgin Islands,86124,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Union Fidelity Life Insurance Company,Arizona,86228,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
The Prudential Insurance Company of America,Puerto Rico,86258,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Celtic Insurance Company,Maine,86305,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Liberty National Life Insurance Co,California,86321,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
United Teachers Associates,North Carolina,86385,0.00,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
TransAmerica Premier Life Insurance,Kansas,86427,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Aetna Life Insurance Company,Vermont,86487,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Reliance Standard Life Insurance Company,Wisconsin,86572,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Connecticut General Life Insurance Company,Delaware,86622,0.00,0.00,,0.00,-1.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Union Security Insurance Company,North Dakota,86699,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Humana Insurance Company,Maryland,86746,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"Madison National Life Insurance Company, Inc.",Wyoming,86866,,,,0.00,0.00,0.00,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Illinois Mutual Life Insurance Company,Wisconsin,86892,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
United American Insurance Co,Michigan,86913,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Celtic Insurance Company,Iowa,87194,0.00,0.00,,-1222.36,0.00,-1.54,-9.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Income Life Insurance Co,Missouri,87213,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Globe Life and Accident Insurance Co,Ohio,87246,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Hartford Life and Annuity Insurance Company,North Carolina,87267,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
AMERICAN FIDELITY ASSURANCE COMPANY,District of Columbia,87346,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
United American Insurance Co,Wyoming,87430,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Celtic Insurance Company,Rhode Island,87494,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Republic Insurance Company,Florida,87527,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"Madison National Life Insurance Company, Inc.",Alabama,87535,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Income Life Insurance Co,Montana,87561,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Globe Life and Accident Insurance Co,California,87645,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"Humana Benefit Plan of Illinois, Inc.",Illinois,87715,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Liberty Mutual Insurance Company,Maine,87736,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
The Prudential Insurance Company of America,Delaware,87739,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Thrivent Financial for Lutherans,South Dakota,87743,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Liberty National Life Insurance Co,New Mexico,87809,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Celtic Insurance Company,District of Columbia,87881,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Southwest Life & Health Insurance Co.,New Mexico,87915,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
AMERICAN FIDELITY ASSURANCE COMPANY,Idaho,87941,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Liberty Mutual Insurance Company,Tennessee,87951,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Reserve National Insurance Company,Arizona,87968,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Aetna Life Insurance Company,North Dakota,87988,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Thrivent Financial for Lutherans,North Carolina,88036,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
United Teachers Associates,Montana,88054,0.00,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Illinois Mutual Life Insurance Company,Florida,88141,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Trustmark Insurance Company,Utah,88223,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Income Life Insurance Co,Kansas,88233,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Standard Security Life Insurance Company of New York,Wyoming,88269,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
United American Insurance Co,Massachusetts,88299,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Republic Insurance Company,New Jersey,88372,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Standard Security Life Insurance Company of New York,Georgia,88383,,,,0.00,0.00,0.00,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Humana Insurance Company,Delaware,88426,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
First United American Life Insurance Company,New York,88448,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Liberty National Life Insurance Co,Nebraska,88517,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Income Life Insurance Co,Puerto Rico,88635,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Nippon Life Insurance Company of America,New York,88713,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
National Guardian Life Insurance Company,Wisconsin,88715,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Liberty National Life Insurance Co,Massachusetts,88726,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
United Teachers Associates,Wyoming,88811,0.00,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Globe Life and Accident Insurance Co,Tennessee,88889,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
ConnectiCare of Massachusetts,Massachusetts,88950,,,N/A_MA_Issuer,0.00,0.00,,,,#DIV/0!,#VALUE!,#VALUE!,#DIV/0!
Transamerica Life Insurance Company,Oregon,88985,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Transamerica Life Insurance Company,Nevada,89022,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
TransAmerica Premier Life Insurance,Utah,89051,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Liberty National Life Insurance Co,Oklahoma,89077,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"HPHC Insurance Company, Inc.",Connecticut,89130,,,$-,0.00,0.00,,,,#DIV/0!,#VALUE!,#VALUE!,#DIV/0!
AMERICAN FIDELITY ASSURANCE COMPANY,New Jersey,89142,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Standard Security Life Insurance Company of New York,Nebraska,89156,,,$-,0.00,0.00,,,,#DIV/0!,#VALUE!,#VALUE!,#DIV/0!
Optima Health Insurance Company,Virginia,89242,0.00,-4260.56,-4260.56,270678.44,113657.94,150.79,47509.00,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
TransAmerica Premier Life Insurance,Hawaii,89292,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
TransAmerica Premier Life Insurance,Vermont,89340,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Federated Mutual Insurance Company,Arkansas,89365,0.00,0.00,$-,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#VALUE!,#VALUE!,#DIV/0!
Liberty National Life Insurance Co,Missouri,89467,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
New York Life Insurance Company,Guam,89479,0.00,0.00,,0.00,-1019.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"UnitedHealthcare Plan of the River Valley, Inc.",Virginia,89498,0.00,0.00,$-,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#VALUE!,#VALUE!,#DIV/0!
"Community Care Health Plan, Inc.",California,89506,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Thrivent Financial for Lutherans,Illinois,89622,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Liberty National Life Insurance Co,Connecticut,89636,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Protective Life Insurance Company,Florida,89745,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
The Prudential Insurance Company of America,Oklahoma,89767,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
MVP Health Services Corp.,New York,89846,,,$-,0.00,0.00,,,,#DIV/0!,#VALUE!,#VALUE!,#DIV/0!
"Humana Health Plan, Inc.",Nebraska,89951,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Union Fidelity Life Insurance Company,New Jersey,90000,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"Tufts Associated Health Maintenance Organization, Inc.",Rhode Island,90010,0.00,0.00,$-,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#VALUE!,#VALUE!,#DIV/0!
New York Life Insurance Company,Hawaii,90017,0.00,0.00,,0.00,-94045.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Cigna Health and Life Insurance Company,Oregon,90025,0.00,0.00,,0.00,-51.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American States Insurance Company,New York,90222,,,,,5762.36,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Heritage Life Insurance Company,New Mexico,90240,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Union Security Insurance Company,Illinois,90335,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Liberty National Life Insurance Co,Washington,90350,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
