,HIOS_ID,COMPANY_NAME,STATE,IND_MEMBER_MONTHS,SG_MEMBER_MONTHS,REINSURANCE,IND_RISK_ADJ,SG_RISK_ADJ
2504,22484,American Republic Insurance Company,Maine,,,,,
2505,78087,Transamerica Life Insurance Company,Maine,,,,,
2506,91322,All Savers Insurance Company,Maine,0,0,0.0,0,0
2507,73062,Golden Rule Insurance Company,Maine,0,0,0.0,0,0
2508,51218,United Healthcare Life Insurance Company,Maine,0,0,0.0,0,0
2509,95019,PacifiCare Life and Health Insurance Co,Maine,0,0,0.0,0,0
2510,68468,TransAmerica Premier Life Insurance,Maine,,,,,
2511,68468,TransAmerica Premier Life Insurance,Maine,,,,,
2512,54870,Union Security Insurance Company,Maine,0,0,0.0,0,0
2513,20630,Philadelphia American Life Insurance Company,Maine,,,,,
2514,33256,American National Life Insurance Company of Texas,Maine,0,,0.0,0,
2515,17564,State Farm Mutual Automobile Insurance Company,Maine,165,0,0.0,0,0
2516,60757,American Heritage Life Insurance Company,Maine,,,,,
2517,26898,Central United Life Insurance Company,Maine,,,,,
2518,38424,Wilton Reassurance Company,Maine,24,,,,
2519,13155,American Income Life Insurance Co,Maine,,,,,
2520,16740,Globe Life and Accident Insurance Co,Maine,,,,,
2521,38289,First Allmerica Financial Life Ins. Co,Maine,,,,,
2522,32539,United American Insurance Co,Maine,,,,,
2523,48396,"Anthem Health Plans of Maine, Inc.",Maine,220640,283531,5456360.219999999,363457,2604016
2524,28819,United Teachers Associates,Maine,0,,,,
2525,60102,"Sierra Health and Life Insurance Company, Inc.",Maine,0,0,0.0,0,0
2526,28573,State Farm Mutual Automobile Insurance Company,Maryland,529,0,0.0,0,0
2527,90729,New Era Life Insurance Company,Maryland,,,,,
2528,90729,New Era Life Insurance Company,Maryland,,,,,
2529,88459,United Teachers Associates,Maryland,158,,,,
2530,41483,American Heritage Life Insurance Company,Maryland,,,,,
2531,11012,Central United Life Insurance Company,Maryland,,,,,
2532,13817,Wilton Reassurance Company,Maryland,138,,,,
2533,27555,Kaiser Permanente Insurance Company,Maryland,,,,,
2534,97181,Liberty National Life Insurance Co,Maryland,,,,,
2535,45946,American Income Life Insurance Co,Maryland,,,,,
2536,38755,Globe Life and Accident Insurance Co,Maryland,,,,,
2537,27880,Mutual of Omaha Insurance Company,Maryland,,,,,
2538,48329,United American Insurance Co,Maryland,,,,,
2539,13124,Thrivent Financial for Lutherans,Maryland,,,,,
2540,52754,Trustmark Insurance Company,Maryland,,,,,
2541,93338,AMERICAN FIDELITY ASSURANCE COMPANY,Maryland,,,,,
2542,33027,Union Fidelity Life Insurance Company,Maryland,,,,,
2543,23620,UnitedHealthcare Insurance Company,Maryland,3219,117747,0.0,-6121.42,1690670.31
2544,49225,Time Insurance Company,Maryland,55424,0,0.0,0,0
2545,48033,John Alden Life Insurance Company,Maryland,1086,0,0.0,0,0
2546,65635,MAMSI Life and Health Insurance Company,Maryland,1970,138627,0.0,304864.64,649418.77
2547,23620,UnitedHealthcare Insurance Company,Maryland,3219,117747,0.0,-6121.42,1690670.31
2548,14468,"Coventry Health Care of Delaware, Inc.",Maryland,924,113336,0.0,0,-4150472.0999999996
2549,14468,"Coventry Health Care of Delaware, Inc.",Maryland,924,113336,0.0,0,-4150472.0999999996
2550,68541,Coventry Health & Life Insurance Company,Maryland,39643,156529,0.0,0,-1885389.77
2551,68541,Coventry Health & Life Insurance Company,Maryland,39643,156529,0.0,0,-1885389.77
2552,18473,Companion Life Insurance Company,Maryland,,,,,
2553,18473,Companion Life Insurance Company,Maryland,,,,,
2554,72564,"Evergreen Health Cooperative, Inc.",Maryland,4194,30240,311875.0,-360466,-2391588.16
2555,54059,National Foundation Life Insurance Company,Maryland,72,,0.0,0,
2556,40777,Celtic Insurance Company,Maryland,56,,0.0,0,
2557,66516,Aetna Health Inc. (a Pennsylvania corporation),Maryland,615,83092,0.0,0,35339.48999999999
2558,66516,Aetna Health Inc. (a Pennsylvania corporation),Maryland,615,83092,0.0,0,35339.48999999999
2559,49225,Time Insurance Company,Maryland,55896,0,0.0,0,0
2560,61971,Unified Life Insurance Company,Maryland,72,,0.0,0,
2561,48033,John Alden Life Insurance Company,Maryland,1086,0,0.0,0,0
2562,59639,The United States Life Ins. Co. in the City of New York,Maryland,14469,,,,
2563,23620,UnitedHealthcare Insurance Company,Maryland,3219,117747,0.0,-6121.42,1690670.31
2564,65635,MAMSI Life and Health Insurance Company,Maryland,1970,138627,0.0,304864.64,649418.77
2565,27003,Unimerica Insurance Company,Maryland,0,0,0.0,0,0
2566,70767,Aetna Life Insurance Company,Maryland,40223,146753,0.0,0,159819.15000000002
2567,70767,Aetna Life Insurance Company,Maryland,40223,146753,0.0,0,159819.15000000002
2568,54132,American Republic Insurance Company,Maryland,,,,,
2569,74790,"MD-Individual Practice Association, Inc",Maryland,0,0,0.0,0,0
2570,17886,American General Life Insurance Company,Maryland,12,,,,
2571,23723,UnitedHealthcare Insurance Company of New York,Maryland,0,0,0.0,0,0
2572,14115,Transamerica Life Insurance Company,Maryland,,,,,
2573,36677,All Savers Insurance Company,Maryland,2215,0,266389.23,272660.88,0
2574,92113,Golden Rule Insurance Company,Maryland,403063,0,0.0,0,0
2575,41308,United Healthcare Life Insurance Company,Maryland,0,0,0.0,0,0
2576,44551,PacifiCare Life and Health Insurance Co,Maryland,0,0,0.0,0,0
2577,70263,TransAmerica Premier Life Insurance,Maryland,,,,,
2578,70263,TransAmerica Premier Life Insurance,Maryland,,,,,
2579,28370,Guarantee Trust Life Insurance Co.,Maryland,0,,,,
2580,57872,Philadelphia American Life Insurance Company,Maryland,,,,,
2581,10029,American National Life Insurance Company of Texas,Maryland,107,,0.0,0,
2582,71969,American National Insurance Company,Maryland,0,,0.0,0,
2583,28137,"CareFirst BlueChoice, Inc.",Maryland,1045638,1947671,33674052.57,-12598519.03,-3506432.28
2584,28137,"CareFirst BlueChoice, Inc.",Maryland,1045638,1947671,33674052.57,-12598519.03,-3506432.28
2585,45532,"CareFirst of Maryland, Inc.",Maryland,844338,74785,21694659.41,9718734.15,3316016.8400000003
2586,45532,"CareFirst of Maryland, Inc.",Maryland,844338,74785,21694659.41,9718734.15,3316016.8400000003
2587,94084,"Group Hospitalization and Medical Services, Inc",Maryland,330002,350560,9970292.23,5177916.02,5886119.17
2588,94084,"Group Hospitalization and Medical Services, Inc",Maryland,330002,350560,9970292.23,5177916.02,5886119.17
2589,90296,"Kaiser Foundation Health Plan of Mid-Atlantic States, Inc.",Maryland,92214,92283,1405157.0,-2210326,878213
2590,31112,"UnitedHealthcare of the Mid-Atlantic, Inc.",Maryland,2383,75098,0.0,0,-293067.23
2591,77784,"Sierra Health and Life Insurance Company, Inc.",Maryland,0,0,0.0,0,0
2592,31112,"UnitedHealthcare of the Mid-Atlantic, Inc.",Maryland,2383,75098,0.0,0,-293067.23
2593,72375,Optimum Choice Inc.,Maryland,1761,115280,0.0,-985.38,-686405.55
2594,72375,Optimum Choice Inc.,Maryland,1761,115280,0.0,-985.38,-686405.55
2595,37072,American Income Life Insurance Co,Massachusetts,,,,,
2596,58790,Globe Life and Accident Insurance Co,Massachusetts,,,,,
2597,31204,Mutual of Omaha Insurance Company,Massachusetts,,,,,
2598,88299,United American Insurance Co,Massachusetts,,,,,
2599,14717,Trustmark Insurance Company,Massachusetts,,,,,
2600,56122,AMERICAN FIDELITY ASSURANCE COMPANY,Massachusetts,,,,,
2601,81915,Union Fidelity Life Insurance Company,Massachusetts,,,,,
2602,88806,Fallon Community Health Plan,Massachusetts,73614,408404,2543005.0,-2369180,-9492050
2603,31234,CeltiCare Health Plan of MA,Massachusetts,2472,78,0.0,-481138.18000000005,0
2604,77914,Time Insurance Company,Massachusetts,0,0,0.0,0,0
2605,63046,John Alden Life Insurance Company,Massachusetts,0,0,0.0,0,0
2606,88950,ConnectiCare of Massachusetts,Massachusetts,,27330,,,-1243000
2607,98489,Companion Life Insurance Company,Massachusetts,3,,,,
2608,98489,Companion Life Insurance Company,Massachusetts,3,,,,
2609,74932,Celtic Insurance Company,Massachusetts,12,,0.0,0,
2610,53258,National Foundation Life Insurance Company,Massachusetts,40,,0.0,0,
2611,41304,"Neighborhood Health Plan, Inc.",Massachusetts,293889,434996,11255924.12,-2128337,-25517916
2612,38917,Aetna Health Inc. (a Pennsylvania corporation),Massachusetts,24,305,0.0,0,0
2613,38917,Aetna Health Inc. (a Pennsylvania corporation),Massachusetts,24,305,0.0,0,0
2614,77914,Time Insurance Company,Massachusetts,0,0,0.0,0,0
2615,13200,Unified Life Insurance Company,Massachusetts,24,,0.0,0,
2616,63046,John Alden Life Insurance Company,Massachusetts,0,0,0.0,0,0
2617,51259,The United States Life Ins. Co. in the City of New York,Massachusetts,13508,,,,
2618,31779,UnitedHealthcare Insurance Company,Massachusetts,1789,32322,0.0,0,-1635227.27
2619,31779,UnitedHealthcare Insurance Company,Massachusetts,1789,32322,0.0,0,-1635227.27
2620,31779,UnitedHealthcare Insurance Company,Massachusetts,1789,32322,0.0,0,-1635227.27
2621,30210,UnitedHealthcare of New England Inc.,Massachusetts,12,0,0.0,0,0
2622,40739,Unimerica Insurance Company,Massachusetts,0,0,0.0,0,0
2623,84871,Aetna Life Insurance Company,Massachusetts,45,166,0.0,0,0
2624,84871,Aetna Life Insurance Company,Massachusetts,45,166,0.0,0,0
2625,36991,American Republic Insurance Company,Massachusetts,,,,,
2626,72293,UnitedHealthcare Insurance Company of New York,Massachusetts,0,0,0.0,0,0
2627,74754,Transamerica Life Insurance Company,Massachusetts,,,,,
2628,19101,Golden Rule Insurance Company,Massachusetts,48,0,0.0,0,0
2629,58191,United Healthcare Life Insurance Company,Massachusetts,0,0,0.0,0,0
2630,22102,PacifiCare Life and Health Insurance Co,Massachusetts,0,0,0.0,0,0
2631,31234,CeltiCare Health Plan of MA,Massachusetts,2472,78,0.0,-481138.18000000005,0
2632,34250,TransAmerica Premier Life Insurance,Massachusetts,,,,,
2633,34250,TransAmerica Premier Life Insurance,Massachusetts,,,,,
2634,68019,Guarantee Trust Life Insurance Co.,Massachusetts,0,,,,
2635,79454,Union Security Insurance Company,Massachusetts,0,0,0.0,0,0
2636,52125,Philadelphia American Life Insurance Company,Massachusetts,,,,,
2637,72108,American National Life Insurance Company of Texas,Massachusetts,378,,0.0,0,
2638,27780,Hartford Life & Accident Insurance Company,Massachusetts,,,,,
2639,22251,United Teachers Associates,Massachusetts,12,,,,
2640,93748,American Heritage Life Insurance Company,Massachusetts,,,,,
2641,15218,Central United Life Insurance Company,Massachusetts,,,,,
2642,21912,Wilton Reassurance Company,Massachusetts,72,,,,
2643,65006,UNICARE Life & Health Insurance Company,Massachusetts,0,0,0.0,0,0
2644,88726,Liberty National Life Insurance Co,Massachusetts,,,,,
2645,34484,"Health New England, Inc",Massachusetts,26658,252869,774704.0,-289729,-2340339
2646,27059,American Progressive Life & Health Insurance Company of New York,Massachusetts,12,,,,
2647,27059,American Progressive Life & Health Insurance Company of New York,Massachusetts,12,,,,
2648,73331,"Minuteman Health, Inc",Massachusetts,13931,3029,1167.6,-2592718.809233165,-471960.6343048551
2649,78505,"Sierra Health and Life Insurance Company, Inc.",Massachusetts,0,0,0.0,0,0
2650,74917,McLaren Health Plan Community,Michigan,,,0.0,0,0
2651,63631,UnitedHealthcare Insurance Company,Michigan,1983,353331,0.0,-10895.22,-1076530.13
2652,15370,Unimerica Insurance Company,Michigan,0,0,0.0,0,0
2653,81068,Aetna Life Insurance Company,Michigan,72567,4575,379492.96,-299479.55000000005,0
2654,81068,Aetna Life Insurance Company,Michigan,72567,4575,379492.96,-299479.55000000005,0
2655,90615,Sterling Life Insurance Co.,Michigan,,272,,,
2656,36622,Grand Valley Health Plan,Michigan,569,6856,,,
2657,49551,American Republic Insurance Company,Michigan,,,,,
2658,40047,"Molina Healthcare of Michigan, Inc.",Michigan,502,,0.0,6332,
2659,84398,American General Life Insurance Company,Michigan,0,,,,
2660,59830,HealthPlus Insurance Company,Michigan,244364,64372,8257699.0,-3647378,-322954
2661,13667,"HealthPlus of Michigan, Inc.",Michigan,25005,12414,1384235.0,-855253,-366651
2662,79203,UnitedHealthcare Insurance Company of New York,Michigan,0,0,0.0,0,0
2663,52670,All Savers Insurance Company,Michigan,0,22978,0.0,0,-19155.16
2664,74304,Golden Rule Insurance Company,Michigan,599445,0,0.0,0,0
2665,45002,United Healthcare Life Insurance Company,Michigan,28706,14,1080097.07,-743360.22,-2483.96
2666,23592,Paramount Care of Michigan,Michigan,,1523,,,130384
2667,40870,PacifiCare Life and Health Insurance Co,Michigan,0,0,0.0,0,0
2668,17594,TransAmerica Premier Life Insurance,Michigan,,,,,
2669,17594,TransAmerica Premier Life Insurance,Michigan,,,,,
2670,81907,Medical Mutual of Ohio,Michigan,0,,,,
2671,81907,Medical Mutual of Ohio,Michigan,0,,,,
2672,68353,Guarantee Trust Life Insurance Co.,Michigan,0,,,,
2673,82649,Federated Mutual Insurance Company,Michigan,0,111131,0.0,0,-1658184.03
2674,80639,Union Security Insurance Company,Michigan,0,289,0.0,0,0
2675,57141,Standard Security Life Insurance Company of New York,Michigan,940,3309,,,
2676,92258,"Madison National Life Insurance Company, Inc.",Michigan,2609,1549,,,
2677,94284,Philadelphia American Life Insurance Company,Michigan,,,,,
2678,95233,Paramount Insurance Company,Michigan,,13010,,,-53820
2679,14156,Standard Life and Accident Insurance Company,Michigan,608,,0.0,0,
2680,84206,American National Life Insurance Company of Texas,Michigan,1166,,0.0,0,
2681,95601,American National Insurance Company,Michigan,0,,0.0,0,
2682,52936,American Heritage Life Insurance Company,Michigan,,,,,
2683,30601,Hartford Life & Accident Insurance Company,Michigan,,,,,
2684,58996,US Health and Life Insurance Company,Michigan,,153707,,,
2685,15299,State Farm Mutual Automobile Insurance Company,Michigan,1195,0,0.0,0,0
2686,55288,New Era Life Insurance Company,Michigan,,,,,
2687,55288,New Era Life Insurance Company,Michigan,,,,,
2688,60829,Physicians Health Plan,Michigan,443,30328,,-76724,-681491
2689,20662,PHP Insurance Company,Michigan,,25176,,,-127949
2690,22213,United Teachers Associates,Michigan,12,,,,
2691,48104,Central United Life Insurance Company,Michigan,,,,,
2692,37707,Wilton Reassurance Company,Michigan,76,,,,
2693,97822,Independence American Insurance Company,Michigan,55,,,,
2694,94777,Liberty National Life Insurance Co,Michigan,,,,,
2695,92466,American Income Life Insurance Co,Michigan,,,,,
2696,69315,Globe Life and Accident Insurance Co,Michigan,,,,,
2697,69094,Mutual of Omaha Insurance Company,Michigan,,,,,
2698,72888,4 Ever Life Insurance Company,Michigan,138965,,,,
2699,86913,United American Insurance Co,Michigan,,,,,
2700,92735,Thrivent Financial for Lutherans,Michigan,,,,,
2701,75225,Trustmark Insurance Company,Michigan,,,,,
2702,85500,AMERICAN FIDELITY ASSURANCE COMPANY,Michigan,105,,,,
2703,50140,Union Fidelity Life Insurance Company,Michigan,,,,,
2704,29241,"Priority Health Insurance Company, Inc",Michigan,260064,175745,1980226.0,1869040,267312.44
2705,29698,Priority Health,Michigan,69861,931577,4982859.0,1063052,-1527411.13
2706,41895,Consumers Mutual Insurance of Michigan,Michigan,2011,19992,252541.02,122480.23,-1252756.84
2707,89029,Time Insurance Company,Michigan,130130,56167,2196259.0,688700,-60598
2708,79970,John Alden Life Insurance Company,Michigan,11153,26951,0.0,0,-155330
2709,59140,Nippon Life Insurance Company of America,Michigan,,6981,,,-29793.61
2710,63631,UnitedHealthcare Insurance Company,Michigan,1983,353331,0.0,-10895.22,-1076136.69
2711,63631,UnitedHealthcare Insurance Company,Michigan,1983,353331,0.0,-10895.22,-1076136.69
2712,59140,Nippon Life Insurance Company of America,Michigan,,6981,,,-29795.04
2713,41895,Consumers Mutual Insurance of Michigan,Michigan,2011,19992,252541.02,122480.23,-1252756.84
2714,26380,Companion Life Insurance Company,Michigan,16475,28899,,,
2715,26380,Companion Life Insurance Company,Michigan,16475,28899,,,
2716,78302,Freedom Life Insurance Company of America,Michigan,469,,0.0,0,
2717,87318,National Foundation Life Insurance Company,Michigan,60,,0.0,0,
2718,89029,Time Insurance Company,Michigan,130134,56167,2196259.0,688700,-60606
2719,16485,Unified Life Insurance Company,Michigan,0,,0.0,0,
2720,35443,Celtic Insurance Company,Michigan,3,,0.0,-633,
2721,17363,Medical Benefits Mutual Life Insurance Co.,Michigan,,,,,
2722,79970,John Alden Life Insurance Company,Michigan,11153,26951,0.0,0,-155336
2723,48183,The United States Life Ins. Co. in the City of New York,Michigan,9968,,,,
2724,67577,Alliance Health and Life Insurance Company,Michigan,113796,131419,2529565.0,1895579,-181100
2725,67577,Alliance Health and Life Insurance Company,Michigan,113796,131419,2529565.0,1920358,-206025
2726,37651,Health Alliance Plan of Michigan,Michigan,50283,193568,5921542.0,5267035,-58897
2727,37651,Health Alliance Plan of Michigan,Michigan,50283,193568,5921542.0,5267035,-59050
2728,20393,McLaren Health Plan,Michigan,80642,123749,1865110.37,-275687,480378
2729,20393,McLaren Health Plan,Michigan,80642,123749,1865110.37,-275687,479628.72
2730,20393,McLaren Health Plan,Michigan,80642,123749,1865110.37,-275687,479628.72
2731,14327,American National Insurance Company,Minnesota,12,,0.0,0,
2732,21891,State Farm Mutual Automobile Insurance Company,Minnesota,8714,0,0.0,0,0
2733,41464,United Teachers Associates,Minnesota,316,,,,
2734,18696,American States Insurance Company,Minnesota,,,,,
2735,84439,American Heritage Life Insurance Company,Minnesota,,,,,
2736,91926,Assurity Life Insurance Company,Minnesota,6,,,,
2737,28983,Central United Life Insurance Company,Minnesota,,,,,
2738,29772,Wilton Reassurance Company,Minnesota,90,,,,
2739,50514,American Income Life Insurance Co,Minnesota,,,,,
2740,73305,Globe Life and Accident Insurance Co,Minnesota,,,,,
2741,51526,First Allmerica Financial Life Ins. Co,Minnesota,,,,,
2742,53516,Investors Life Insurance Company of North America,Minnesota,,,,,
2743,13099,Mutual of Omaha Insurance Company,Minnesota,,,,,
2744,12627,United American Insurance Co,Minnesota,,,,,
2745,71135,Thrivent Financial for Lutherans,Minnesota,,,,,
2746,18102,Trustmark Insurance Company,Minnesota,,,,,
2747,55459,Union Fidelity Life Insurance Company,Minnesota,,,,,
2748,27439,Time Insurance Company,Minnesota,133134,1427,3434347.0,388994,-38513
2749,56971,John Alden Life Insurance Company,Minnesota,7946,512,2784.0,-46632,113762
2750,31616,Medica Insurance Company,Minnesota,271330,551537,8295441.04,-11637872.8,-4213354.17
2751,31616,Medica Insurance Company,Minnesota,271330,551537,8295441.04,-11637872.8,-4213354.17
2752,15847,Medica Health Plans,Minnesota,2752,0,,,
2753,15847,Medica Health Plans,Minnesota,2752,0,,,
2754,15847,Medica Health Plans,Minnesota,2752,0,,,
2755,65847,Medica Health Plans of Wisconsin,Minnesota,32699,,2670519.49,130710.53,
2756,65847,Medica Health Plans of Wisconsin,Minnesota,32699,,2670519.49,130710.53,
2757,85736,UCare Minnesota,Minnesota,5906,,311887.0,927745,
2758,98516,Companion Life Insurance Company,Minnesota,,,,,
2759,98516,Companion Life Insurance Company,Minnesota,,,,,
2760,22718,National Foundation Life Insurance Company,Minnesota,48,,0.0,0,
2761,57129,HMO Minnesota ,Minnesota,891,0,,,
2762,27439,Time Insurance Company,Minnesota,133153,1427,3434347.0,388994,-38513
2763,78641,Unified Life Insurance Company,Minnesota,12,,0.0,0,
2764,69406,Celtic Insurance Company,Minnesota,18,,0.0,0,
2765,56971,John Alden Life Insurance Company,Minnesota,7946,512,2784.0,-46632,113762
2766,93583,The United States Life Ins. Co. in the City of New York,Minnesota,3647,,,,
2767,25198,UnitedHealthcare Insurance Company,Minnesota,965,0,0.0,0,0
2768,25198,UnitedHealthcare Insurance Company,Minnesota,965,0,0.0,0,0
2769,25198,UnitedHealthcare Insurance Company,Minnesota,965,0,0.0,0,0
2770,46226,Unimerica Insurance Company,Minnesota,0,0,0.0,0,0
2771,67450,Aetna Life Insurance Company,Minnesota,501,0,0.0,0,0
2772,67450,Aetna Life Insurance Company,Minnesota,501,0,0.0,0,0
2773,85654,HealthPartners Insurance Company,Minnesota,253562,200964,10273000.0,-5217000,-821000
2774,82443,American Republic Insurance Company,Minnesota,,,,,
2775,17473,American Family Mutual Insurance Company,Minnesota,6829,,,,
2776,60845,UnitedHealthcare Insurance Company of New York,Minnesota,0,0,0.0,0,0
2777,19112,All Savers Insurance Company,Minnesota,0,0,0.0,0,0
2778,85192,Transamerica Life Insurance Company,Minnesota,,,,,
2779,49316,"BCBSM, INC. ",Minnesota,1830768,1267529,109644844.0,7616924,11759377
2780,34604,Golden Rule Insurance Company,Minnesota,2361,0,0.0,0,0
2781,37715,United Healthcare Life Insurance Company,Minnesota,0,0,0.0,0,0
2782,53281,PacifiCare Life and Health Insurance Co,Minnesota,0,0,0.0,0,0
2783,91530,TransAmerica Premier Life Insurance,Minnesota,,,,,
2784,91530,TransAmerica Premier Life Insurance,Minnesota,,,,,
2785,52346,Sanford Health Plan of Minnesota,Minnesota,,1188,,,-20085.39
2786,70373,"Gundersen Health Plan Minnesota, Inc.",Minnesota,79,1311,74310.37,32683.14,-97647.51
2787,93125,Guarantee Trust Life Insurance Co.,Minnesota,0,,,,
2788,60769,Federated Mutual Insurance Company,Minnesota,469,90677,0.0,0,-2090475.15
2789,25424,Union Security Insurance Company,Minnesota,12,0,0.0,0,0
2790,56473,Philadelphia American Life Insurance Company,Minnesota,,,,,
2791,24270,American National Life Insurance Company of Texas,Minnesota,0,,0.0,0,
2792,49316,"BCBSM, INC. ",Minnesota,1830768,1267529,109644844.0,7616924,11759377
2793,88265,"Sierra Health and Life Insurance Company, Inc.",Minnesota,0,0,0.0,0,0
2794,51095,State Farm Mutual Automobile Insurance Company,Mississippi,1430,0,0.0,0,0
2795,61479,New Era Life Insurance Company,Mississippi,1273,,,,
2796,61479,New Era Life Insurance Company,Mississippi,1273,,,,
2797,47944,Life of America,Mississippi,48,,,,
2798,58634,Shelter Life Insurance Company,Mississippi,96,0,0.0,0,0
2799,21807,Standard Security Life Insurance Company of New York,Mississippi,0,,,,
2800,52437,Central United Life Insurance Company,Mississippi,,,,,
2801,14216,Wilton Reassurance Company,Mississippi,2408,,,,
2802,41707,Liberty National Life Insurance Co,Mississippi,,,,,
2803,52981,American Income Life Insurance Co,Mississippi,,,,,
2804,44416,Globe Life and Accident Insurance Co,Mississippi,,,,,
2805,11415,United American Insurance Co,Mississippi,,,,,
2806,74273,Mutual of Omaha Insurance Company,Mississippi,,,,,
2807,20515,Thrivent Financial for Lutherans,Mississippi,,,,,
2808,62163,Trustmark Insurance Company,Mississippi,,,,,
2809,49520,AMERICAN FIDELITY ASSURANCE COMPANY,Mississippi,,,,,
2810,21208,Union Fidelity Life Insurance Company,Mississippi,,,,,
2811,94237,Magnolia Health Plan,Mississippi,126015.99999999999,,2481685.51,-6560626.86,
2812,45521,Time Insurance Company,Mississippi,29792,904,2150625.0,1041309,-54781
2813,49900,John Alden Life Insurance Company,Mississippi,1360,1461,0.0,0,-59315
2814,96568,Companion Life Insurance Company,Mississippi,21024,3021,,,
2815,96734,Freedom Life Insurance Company of America,Mississippi,21,,0.0,48146,
2816,68597,National Foundation Life Insurance Company,Mississippi,2095,,0.0,0,
2817,29831,Enterprise Life Insurance Company,Mississippi,2249,,0.0,0,
2818,37710,Celtic Insurance Company,Mississippi,374,,0.0,0,
2819,95541,Unified Life Insurance Company,Mississippi,0,,0.0,0,
2820,45521,Time Insurance Company,Mississippi,29794,904,2150625.0,1041309,-54781
2821,49900,John Alden Life Insurance Company,Mississippi,1360,1461,0.0,0,-59315
2822,23359,The United States Life Ins. Co. in the City of New York,Mississippi,3935,,,,
2823,98805,UnitedHealthcare Insurance Company,Mississippi,566,93571,0.0,-16024.95,282896.24
2824,98805,UnitedHealthcare Insurance Company,Mississippi,566,93571,0.0,-16024.95,282896.24
2825,98805,UnitedHealthcare Insurance Company,Mississippi,566,93571,0.0,-16024.95,282896.24
2826,18010,Unimerica Insurance Company,Mississippi,0,0,0.0,0,0
2827,83808,Coventry Health & Life Insurance Company,Mississippi,4736,2186,0.0,-132911.29,16718.649999999994
2828,83808,Coventry Health & Life Insurance Company,Mississippi,4736,2186,0.0,-132911.29,16718.649999999994
2829,97781,Aetna Life Insurance Company,Mississippi,737,1571,0.0,0,0
2830,97781,Aetna Life Insurance Company,Mississippi,737,1571,0.0,0,0
2831,98218,American General Life Insurance Company,Mississippi,3936,,,,
2832,26781,All Savers Insurance Company,Mississippi,81,42832,0.0,-168.09,-50383.64
2833,28394,Transamerica Life Insurance Company,Mississippi,,,,,
2834,81533,Reserve National Insurance Company,Mississippi,,,,,
2835,19951,Golden Rule Insurance Company,Mississippi,165303,0,0.0,0,0
2836,61794,United Healthcare Life Insurance Company,Mississippi,494,58,0.0,0,1295.5
2837,73165,TransAmerica Premier Life Insurance,Mississippi,,,,,
2838,73165,TransAmerica Premier Life Insurance,Mississippi,,,,,
2839,59468,PacifiCare Life and Health Insurance Co,Mississippi,0,0,0.0,0,0
2840,23686,Guarantee Trust Life Insurance Co.,Mississippi,21,,,,
2841,94237,Magnolia Health Plan,Mississippi,126015.99999999999,,2481685.51,-6560626.86,
2842,38420,Federated Mutual Insurance Company,Mississippi,0,2273,0.0,0,-32739.65
2843,66895,Union Security Insurance Company,Mississippi,0,307,0.0,0,0
2844,63975,Philadelphia American Life Insurance Company,Mississippi,12,,,,
2845,96820,Standard Life and Accident Insurance Company,Mississippi,60,,0.0,0,
2846,78157,American National Life Insurance Company of Texas,Mississippi,3248,,0.0,0,
2847,64289,American National Insurance Company,Mississippi,144,,0.0,0,
2848,14014,American Heritage Life Insurance Company,Mississippi,,,,,
2849,97560,"UnitedHealthcare of Mississippi, Inc.",Mississippi,0,58427,0.0,0,48741.1
2850,41131,United Teachers Associates,Mississippi,,,,,
2851,96568,Companion Life Insurance Company,Mississippi,21024,3021,,,
2852,77838,"Sierra Health and Life Insurance Company, Inc.",Mississippi,0,0,0.0,0,0
2853,10676,American Republic Insurance Company,Missouri,,,,,
2854,11844,American Family Mutual Insurance Company,Missouri,1247,,,,
2855,52748,American General Life Insurance Company,Missouri,120,,,,
2856,80531,Transamerica Life Insurance Company,Missouri,,,,,
2857,16049,All Savers Insurance Company,Missouri,0,0,0.0,0,0
2858,56617,Reserve National Insurance Company,Missouri,,,,,
2859,21832,Golden Rule Insurance Company,Missouri,519078,0,0.0,0,0
2860,14162,United Healthcare Life Insurance Company,Missouri,25008,0,2019769.19,1388382.83,0
2861,87752,PacifiCare Life and Health Insurance Co,Missouri,0,0,0.0,0,0
2862,30433,TransAmerica Premier Life Insurance,Missouri,,,,,
2863,30433,TransAmerica Premier Life Insurance,Missouri,,,,,
2864,28912,Guarantee Trust Life Insurance Co.,Missouri,0,,,,
2865,96384,Cox Health Systems Insurance Company,Missouri,101891,22942,1265068.0,-173675,-164283
2866,82047,"Cox Health Systems, HMO, Inc.",Missouri,0,1704,0.0,0,0
2867,64701,Federated Mutual Insurance Company,Missouri,0,88427,0.0,0,-752603.4
2868,27074,Union Security Insurance Company,Missouri,12,0,0.0,0,0
2869,24577,Independence American Insurance Company,Missouri,0,,,,
2870,36918,Philadelphia American Life Insurance Company,Missouri,24,,,,
2871,41018,Standard Life and Accident Insurance Company,Missouri,187,,0.0,0,
2872,17153,American National Life Insurance Company of Texas,Missouri,1395,,0.0,0,
2873,80726,American National Insurance Company,Missouri,227,,0.0,0,
2874,41179,"Madison National Life Insurance Company, Inc.",Missouri,0,3597,,,
2875,41193,State Farm Mutual Automobile Insurance Company,Missouri,1421,0,0.0,0,0
2876,96222,New Era Life Insurance Company,Missouri,6,,,,
2877,96222,New Era Life Insurance Company,Missouri,6,,,,
2878,12363,Standard Security Life Insurance Company of New York,Missouri,0,6547,,,-1744.73
